id,movie_id,title,imdb_index,kind_id,production_year,phonetic_code,episode_of_id,season_nr,episode_nr,note,md5sum
41,2514,Kurze Pause...,,2,1956,K6212,,,,(West Germany) (alternative title),5956ba67e6567ef5b1c94ad51bf96947
233,11762,1:0 für ... Düsseldorf,,2,1954,F6324,,,,,598c71ea24df9aecb1d2ca9f143f1f1e
234,11762,1:0 für... Dich,,2,1954,F632,,,,,c5cbc0222e09722578e79ae11990da06
330,16535,Twenty-One Beacon Street,,2,1959,T5351,,,,,6ed2faf7be692a467b3d26238458683f
559,34862,7 Wünsche die Sie haben - die wir erfüllen,,2,1956,W5232,,,,(West Germany) (alternative title),f7560017b0af07dcf4b5550ebe36a82b
564,35319,77-Sunset-Strip,,2,1960,S5232,,,,(West Germany),f941a73f7bee00013f825217d1db223f
565,35319,77-Sunset-Strip,,2,1991,S5232,,,,(Germany) (imdb display title),37fe272105077b59bb97a060c465db6a
566,35319,Indirizzo permanente,,2,1958,I5362,,,,(Italy) (imdb display title),5f7908f70de85183d2e275223509a766
567,35319,Sunset 77,,2,1958,S523,,,,(USA) (working title),654dec118ce7c378f4bf27894d6f0681
784,50743,Rubovian Legends,,2,1958,R1542,,,,(UK) (informal title),16f12e430f709f65bda7ff927b7aad00
963,59062,The Plymouth Playhouse,,2,1953,P4531,,,,(USA) (new title),e816fe0ebc93c68890e645e826f3473d
969,59138,ABC World News Tonight with David Muir,,2,1953,A1264,,,,(USA) (imdb display title),9c76caf2a5cd32016122be3fecd27726
970,59138,ABC World News Tonight with David Muir,,2,2014,A1264,,,,(USA) (new title),9d09b5dbbcd5823167f95c9e70e7d9fd
971,59138,ABC World News Tonight with Peter Jennings,,2,1982,A1264,,,,(USA) (long new title),f761b1be29a2f4cc0c16faf8fad9ed13
972,59138,ABC World News with Charles Gibson,,2,2006,A1264,,,,(USA) (new title),657d6e8cd9467d926ef20e5dcc13169f
973,59138,ABC WorldNews Tonight,,2,1978,A1264,,,,(USA) (new title),6041c81e059e2695957a7a077caa7759
974,59138,John Daly and the News,,2,1953,J5345,,,,(USA) (first season title),cbfc5e0b29ff27ceb1ea2f4a8a744309
975,59138,Peter Jennings with the News,,2,1965,P3625,,,,(USA) (thirteenth season title),bd2639d4472014b572ae764331876009
976,59138,World News Tonight,,2,1978,W6435,,,,(USA) (new title),afdd8d887ecb1235b79f69a708f5a5ec
977,59138,World News with Diane Sawyer,,2,2008,W6435,,,,(USA) (new title),4f2fd526df43611f1639122d9ee53d48
980,62831,ABC Penthouse Players,,2,1949,A1215,,,,,9f6df0a0d1062cd663f074d926646bd3
981,62831,ABC Tele-Players,,2,1949,A1234,,,,,abd5bb89f1319486029596acde68a416
991,63228,Berliner Abendschau,,2,1958,B6456,,,,(West Germany),4ba46bd74712c72d8aee9dc14d80dab0
1093,73584,The Play's the Thing,,2,1950,P4235,,,,(USA) (last season title),7821c1325d38f37fe313bf4044e5f72d
1179,78759,Calling Scotland Yard,,2,1956,C4523,,,,(UK) (copyright title),da6681a8ceadb3734bc5e2717c3e0ee0
1199,79374,Korla Pandit's Adventures in Music,,2,1948,K6415,,,,(USA) (complete title),5d35b2853c14971cd66e012499573b92
1200,79394,James A. Michener's Adventures in Paradise,,2,1959,J5252,,,,(USA) (complete title),c65c28fe2673d44437a1f058fcdfd086
1208,79768,Superman,,2,1987,S165,,,,(Australia),b5d2d181de28def992b474391d73d475
1216,80070,Caribbean Adventure,,2,1958,C6153,,,,(USA) (working title),d3452912e0d13513a046a39c18860a09
1720,94231,Ak,,2,1956,A2,,,,(Estonia) (short title),99d9ccf21b3efce46cf6ff51a1be79b3
1721,94231,áËÔÕÁÌØÎÁÑ ËÁÍÅÒÁ,,2,1956,,,,,(Soviet Union: Russian title) (Cyrillic KOI8-R title),668f298a0161027fdb6f124c4481a065
1749,95172,The Al Morgan Show,,2,1949,A4562,,,,(USA) (new title),ab66880783b618ca171ce9fd17fc5721
1761,96829,Hal Lashwood's Minstrels,,2,1960,H4232,,,,(Australia) (new title),f7a9b41923e5c14d5fc3e626392bc07d
1781,97158,A-Z,,2,1956,A2,,,,,e9e1c0581671fdd060fde7085a256f14
1830,100501,Alfred Hitchcock erzählt,,2,1961,A4163,,,,(Switzerland: German title) (imdb display title),327ce28ddc025ce01adecd8c3d93e3ed
1831,100501,Alfred Hitchcock presenta,,2,1955,A4163,,,,(Italy) (imdb display title),e02fc8dfb4bf6c8cea78d4fa9d60c263
1833,100501,Alfred Hitchcock präsentiert,,2,1962,A4163,,,,(West Germany),bcdd43b00c8009f5f363dfd820adbfa5
1834,100501,Alfred Hitchcock präsentiert,,2,1991,A4163,,,,(Germany) (imdb display title),cbdc2151233beb98d5dbb3c26f9b96f0
1860,102899,The Alice Pearce Show,,2,1949,A4216,,,,,fb32bcece6346b56718d3ef67c205554
1938,109974,Top Pro Golf,,2,1959,T1624,,,,(USA) (rerun title),9bbe20e00ce581b25f6a0b1e28edc922
2111,121568,Namorados de São Paulo,,2,1954,N5632,,,,(Brazil) (first episodes title),7f2b72d64d6643f8e04e7cfda621e007
2452,142151,A Look at Ireland,,2,1956,L2364,,,,(International: English title) (alternative title),42148c521a88cb37cbdd1c4d1e84b5d5
2453,142151,A View of Ireland,,2,1956,V1645,,,,(International: English title) (alternative title),da83094b7ffbffd33083f8ccc16ab634
2601,156340,Cook's Champagne Party,,2,1951,C2512,,,,(USA) (second season title),738b22b871c40621164afe40b8c20968
2995,166458,Walt Disney Presents: Annette,,2,1958,W4325,,,,(USA) (complete title),a458c13c38cdaeaf968c6b039efdbefd
3053,178013,Anyone Can Play,,2,1958,A5251,,,,,7602d655e67546a11d2fb2b80003fefd
3209,187161,Die große Chance Nr. 100 000,,2,1956,G6252,,,,(West Germany),15b8a1bf70ba2e7c527d6114b3326a4c
3210,187161,Ein Platz an der Sonne,,2,1956,P4325,,,,(West Germany) (short title),f3893f5398d5e90da081368271d1927b
3211,187161,Ferienplätze für Berliner Kinder,,2,1956,F6514,,,,(West Germany),d95885396a774b3e4b952d85a382e8fd
3245,187665,Bill Stern's Sports Quiz,,2,1952,B4236,,,,,bc58c611dc03db91b72b58738a74ee7d
3306,190323,Armstrong Circle Theatre,,2,1950,A6523,,,,,bb4467b8e4dcbff406ec03e312e67562
3305,190555,The Juke Box Racket,,7,,J2126,3306,9,13,,4b4f3552d3ccae49669fe3e6b3de3105
3307,190690,Trusted Thief,,7,,T6231,3306,8,14,,2e3d517da473d92a533b3adc9ff4ac26
3362,193176,Art Carney Special,,2,1959,A6326,,,,,73264f1fabaeaddb288c632560042e85
3357,193181,"Small World, Isn't It?",,7,,S5464,3362,1,1,,9af4d5c0599886b838deca38150a1d6b
3364,193233,Art Ford on the Broadways of the World,,2,1950,A6316,,,,,236b5a9d62b24d629a882a546ea40205
3402,195988,Arvatkaa salaisuuteni!,,2,1957,A6132,,,,(Finland) (first episodes title),993aa35b412e3307450cda648823d03d
3403,195988,Gissa min hemlighet!,,2,1957,G2542,,,,(Finland: Swedish title),cd4a0539cda10c88767d46a5b40dd8b9
3426,197046,Così gira il mondo,,2,1986,C2645,,,,(Italy),c4cad07f7ffbf9eaa4776ff0c0383eb6
3427,197046,Jung und Leidenschaftlich - Wie das Leben so spielt,,2,1992,J5253,,,,(Germany) (imdb display title),185c44b6b6f886b5c9c98ca8fd7ffbc6
3956,231635,Back the Fact,,2,1953,B2312,,,,(USA) (alternative title),7310baea089f22f1fc9ad63102f4327c
4150,244375,AB,,2,1957,A1,,,,(USA) (short title),8f876f008551c4fab8b57378d0061c98
4151,244375,American Bandstand 1966,,2,1966,A5625,,,,(USA) (ninth season title),0cc429cc054c522649dead6944d10e68
4152,244375,American Bandstand,,2,1957,A5625,,,,(USA) (new title),8019b7e91ab46354efe19bcace6333c5
4153,244375,Dick Clark's American Bandstand,,2,1952,D2462,,,,(Australia),9987c26f0d150f371ae1306cc3699d19
4154,244375,New American Bandstand 1965,,2,1965,N5625,,,,(USA) (eighth season title),9fe29796264c537ecdcf4ab01e2d9de3
4155,244375,VH1's Best of American Bandstand,,2,1957,V2123,,,,(USA) (rerun title),ba032ba72e6386169307a0a710ca6ed2
4156,246005,Australian Bandstand,,2,1958,A2364,,,,(Australia) (alternative title),904a31c5dda6730464e6b11a37fa39fc
4157,246005,Brian Henderson's Bandstand,,2,1958,B6536,,,,(Australia) (alternative title),191c148370d94e5541c8341254c63994
4415,261766,BBC Sunday-Night Theatre,,2,1950,B1253,,,,,436b699e37e20da4c719971ce3af778d
4410,261913,Justice,,7,,J232,4415,1,26,,3bc5910cd6ec102537750fbf7f37fda7
4412,261950,Mrs Wickens in the Fall,,7,,M6252,4415,8,36,,3bbcc8a3e6ed99567c3d8de0ab2dd4c5
4414,261979,Prelude to Glory,,7,,P6432,4415,5,47,,f29266a9d918964ccc6f6d40e8770d89
4416,262214,Richard II,,7,,R263,4415,,,(UK) (short title),e7a424c654f80d07506483a007da49d3
4427,264208,Hylda Baker Says Be Soon,,2,1957,H4312,,,,(UK) (alternative title),36b80f4f1feb33f7f592837fc8fec8e9
4918,284922,The Beulah Show,,2,1950,B42,,,,,bc70fd2bb77c636721b485d1c6da20a1
5112,301078,Sealtest Big Top,,2,1950,S4323,,,,(USA) (alternative title),e33f54d97ce01c9528ecf71e8450a19c
5113,301087,Byline Steve Wilson,,2,1950,B4523,,,,,4b31956e118d83314ef750644bde5ea7
5114,301087,City Assignment,,2,1950,C3253,,,,,11d7f131fc948aeb2a627298322bb2db
5115,301087,Headline,,2,1950,H345,,,,,0657bc35122a4fb3724200e35aba3597
5116,301087,Heart of the City,,2,1950,H6313,,,,,5287638e70cc40bf24590d4f65ac07e5
5117,301087,I segreti della metropoli,,2,1950,S2634,,,,(Italy) (imdb display title),fee081dcfe7e659ec3048b43406899bc
5160,304147,Billy Cotton's Music-Hall,,2,1965,B4235,,,,(UK) (new title),6ec58af11a17805a899be9c8fec5cab3
5161,304147,The Wakey Wakey Tavern,,2,1958,W2316,,,,(UK) (new title),80e376a7e8312908b865d100722def24
5162,304147,Wakey Wakey!,,2,1956,W2,,,,(UK) (first season title),27959423ba346e0adb8543cca54c3cbd
5263,309457,King Cole's Birthday Party,,2,1947,K5242,,,,,eb7da37ea6def163b1df16e08271e761
5374,310843,Clemens Wilmenrod bittet zu Tisch,,2,1953,C4524,,,,(West Germany),3d67ef51b6ea34e4841aad0a6cca2f52
5375,310843,Kochkunst für moderne Feinschmecker,,2,1953,K2523,,,,(West Germany) (alternative title),5f1a5ffbc6f7a710e85ebfb164d2c19b
5376,310843,"Bitte, in zehn Minuten zu Tisch",,2,1953,B3525,,,,,1755d70d90f8286aabf98942872ff891
5544,317603,Your Big Moment,,2,1953,Y6125,,,,(USA) (new title),e66031caba2b0b10524495e7ef4be405
5945,331445,"Bonsoir, Kathrin!",,2,1962,B5262,,,,(West Germany) (new title),602fd77603400ba8358e4224f1d37f61
5946,331458,Treasure Quest,,2,1949,T6262,,,,(USA) (alternative title),60018daf9ee4c3a65e0d882fbc5b022a
5951,331469,Bonanza,,2,1959,B52,,,,(West Germany),0e68eed33b5fb38e2e8f8713b95a2703
5952,331469,Ponderosa,,2,1972,P5362,,,,(USA) (rerun title),59b6068177fb437fb5ba8ec5967bd25d
6004,336113,The Story of the Fifth Cavalry,,2,1957,S3613,,,,,ab45ae6ea9115f375263818de24c276d
6008,336554,U.S. Border Patrol,,2,1959,U2163,,,,(USA) (alternative title),0faa06b0441cdd83e4839377af9200f2
6050,338143,Le inchieste di Boston Blackie,,2,1951,I5231,,,,(Italy) (imdb display title),1dae4240dd4653c00aea3731803c118e
6070,340117,"New Orleans, Bourbon Street",,2,1966,N6452,,,,(West Germany),a6c6dd8a86c1038d9cfce506aeee9ab8
6082,341509,Bozo at the Circus,,2,1949,B2326,,,,(USA) (alternative title),ac03d4aae1abcd9f25ec37f40419226a
6141,344414,Großer Adler - Häuptling der Cheyenne,,2,1955,G6346,,,,(West Germany),c75d2201fb1549feede2250c9d6f8c71
6142,344414,"Penna di Falco, capo cheyenne",,2,1955,P5314,,,,(Italy) (imdb display title),eb44144dfde68a6b83e0f2e3e960fdd8
6147,345122,"Break the $250,000 Bank",,2,1956,B6231,,,,(USA) (new title),787287a6a3dedb61ed44f3752f403c4d
6236,353861,Danton Walker's Broadway Scrapbook,,2,1949,D5354,,,,(USA) (alternative title),ac51ed47f945db4965be70de643337f2
6237,353861,"Show Business, Inc.",,2,1949,S1252,,,,(USA) (alternative title),a3ab1f62f308b54938221d9f48daf647
6238,353948,Broadway to Hollywood,,2,1949,B6343,,,,(USA) (new title),f8627b270e57e6b49694bbcdf891dfd5
6239,353948,Headline Clues,,2,1949,H3452,,,,(USA) (alternative title),fa93850f5696161079a30e76016c5ad0
6259,354879,Bronco,,2,1958,B652,,,,(West Germany),b356e8893c1e1059ae6e81b6bf3f004a
6626,375470,Onkel Reje & Børnenes Brevkasse,,2,2013,O5246,,,,(Denmark) (new title),999d36cbeeb746607be861237029ed41
6627,375470,Onkel Reje & Børnenes Brevkasse,,2,2017,O5246,,,,(Denmark) (new title),64fdc3b7821d73ff6448f95409f0ab5a
6666,380723,Le cabaret du soir,,2,1957,C1632,,,,(France) (alternative title),7cad8e0166d4650859bd3aa8dccf533a
6767,393198,Campbell Soundstage,,2,1953,C5142,,,,(USA) (new title),a232b4dca3e12b9679cfff60554c4c6e
6768,393198,Campbell Summer Soundstage,,2,1954,C5142,,,,(USA) (new title),7e14cea9484e867ca7dfc09f2221e373
6774,393878,The Quadrangle,,2,1949,Q3652,,,,(USA) (alternative title),db9afef1993c86a0658236aeb9379ee6
6777,393960,Young America,,2,1949,Y5256,,,,(USA) (last season title),94bd9e7fe359f54fac52c43cb32f318a
6813,396936,Candid Microphone,,2,1948,C5352,,,,(USA) (first season title),e2864a4ddd276885bb49b991fdb44deb
6884,399319,Captain Billy's Showboat,,2,1948,C1351,,,,,6dd7979de69664df378971d7dd3a9dcb
6890,399588,Foreign Legionnaire,,2,1955,F6254,,,,,3edab305d29f6f2e4fc1a42e57b31b14
6895,400535,"Jet Jackson, Flying Commando",,2,1954,J3251,,,,,0b261ded90e852a47e0c1f533e380d25
6896,400535,Le avventure di Jet Jackson,,2,1954,A1536,,,,(Italy) (imdb display title),09b9e4e102cf40d8269d18f867083761
6921,401368,Captain Video,,2,1956,C1351,,,,(USA) (short title),8173fbc966e75848163d8bf3766b4497
6922,401368,Captain Video's Cartoons,,2,1956,C1351,,,,,7b5ec7a85148350fd80b01eb874a8758
6923,401369,Captain Video,,2,1949,C1351,,,,(USA) (alternative title),57128409d660471a490d723c86e879c7
6924,401369,Captain Video and His Video Rangers,,2,1949,C1351,,,,,503f7adfafdc554f67578c4a6f5870f9
6925,401421,The Enemy from Within: Part 1,,7,,E5165,6924,,,,a5befacf343e70240419eb53b26a20ba
6998,408613,Engineer Bill Show,,2,1954,E5256,,,,(USA) (informal title),00765c34812affc4ae3930d471162d6e
7002,409155,Webster Webfoot Show,,2,1959,W1236,,,,(USA) (informal title),815af1315f32ea2d813c20caf4b6f6de
7005,409455,The Cas Walker Show,,2,1954,C2426,,,,(USA) (informal title),7911cfc276bcfbbbf2e2543a5168ecd6
7013,410600,"Casey Jones, der Lokomotivführer",,2,1960,C2523,,,,(West Germany),e6c174cbe729bb81c30cce7cd37c9afb
7082,418203,DuPont Presents the Cavalcade Theatre,,2,1955,D1531,,,,(USA) (fourth season title),c97362b9484c0f4b88e37f87e4f85c7c
7083,418203,DuPont Theater,,2,1956,D1536,,,,(USA) (fifth season title),823cb2c51fd6d9b0424bd6182b88eb54
7085,418402,Gillette Cavalcade of Sports,,2,1948,G4321,,,,(USA) (new title),7485300e04596a27b9161d3ddbe732c4
7097,420792,CBC Toronto News,,2,1952,C1236,,,,(Canada: English title) (alternative title),42282abdb165d2536797e339df180fd3
7111,422834,Douglas Edwards with the News,,2,1948,D2423,,,,(USA) (new title),2d431ecb6f51e05159f42ae803db2c2f
7431,448522,Chelsea at Eight,,2,1958,C4232,,,,(UK) (second season title),e458ca2de717845cc7fc245b97476a7f
7493,451151,Dramatic Mystery,,2,1952,D6532,,,,(USA) (alternative title),0ae0b354b632baedf6682a2638ccb4b5
7494,451157,Sound Off Time,,2,1951,S5313,,,,(USA) (short title),e04a2bd59e1830a901b7be2b01c402f7
7498,451532,Cheyenne,,2,1955,C5,,,,(Italy) (imdb display title),9a17c3e0d714cdf609ef234e083e3f26
7988,473592,Corky und der Zirkus,,2,1957,C6253,,,,(West Germany),979bcea0e416f80e84b9450d98dc38ce
8050,478579,Claudia,,2,1952,C43,,,,,95e75b439efe485222b0c5dbdbbf07cc
8077,480300,Climax Mystery Theater,,2,1954,C4525,,,,(USA) (alternative title),45708485b8d662096aeefa0ec61f1093
8097,481731,The Tex and Jinx Show,,2,1957,T2532,,,,(USA) (new title),d61f0870b40ff565d03ef3dde62e2c1e
8108,482244,The Howard Miller Show,,2,1957,H6354,,,,,ecb6ff3bae38b04626fe66871653486d
8173,492470,Coke Time with Eddie Fisher,,2,1953,C2353,,,,,119667c353912fb0899f654489a2cdb6
8222,496034,The Fabulous Fraud,,2,1953,F1421,,,,,fc8acaa41cc92d07df6e4455f8b533ed
8223,496041,Colonnello March,,2,1956,C4545,,,,(Italy),9a0f99f274ff07569cf454050dab68b1
8243,496835,The Colt Cousins,,2,1957,C4325,,,,(UK) (alternative title),f71995d79292e8c99da8b0722ca30648
8244,496919,Seminar,,2,1952,S56,,,,(USA) (short title),2303f0f532d9eaced043dd812c0b3155
8594,503509,Commando Cody,,2,1953,C5323,,,,(USA) (short title),d123044bdf7d5337c367e08e85586b23
8701,512398,Paul Coates' Confidential File,,2,1953,P4232,,,,(USA) (complete title),30886eae758bc4085d3e1fbe3680a449
8717,514285,Conrad Nagel Theater,,2,1955,C5635,,,,,9ce0c029f80499b89e1b5892ca7bfa42
8718,514296,The Gambler,,7,,G5146,8717,,,(alternative title),243f5347cb62403260dba39b90d3b2ce
8885,550097,Court of Public Opinion,,2,1948,C6314,,,,(USA) (alternative title),6656a3faba77efe197d4b350c2d39605
8910,551100,Cowboy G-Men,,2,1952,C125,,,,,beed2d2f911d3fb8e589eb375db3991e
8911,551101,Beware! No Tresspassing,,7,,B6536,8910,1,7,,3fa8794d53953b4720401eab2d20378d
8955,554622,Public Prosecutor,,2,1951,P1421,,,,,ed4c6f2b75b5b0ab944c41661ee0e3fe
9048,562839,They Stand Accused,,2,1949,T2353,,,,(USA) (new title),b8b8217f09361da5359654852d2e9c56
9071,569823,The Gloria Swanson Show,,2,1954,G4625,,,,,8769cc6c6b2b44ac6d20ec47854aec35
9083,570326,Crusader Rabbit,,2,1949,C6236,,,,(USA) (syndication title),29bac99d25759504912c34db2827b0b0
10144,637912,Call of the West,,2,1952,C4132,,,,(USA) (syndication title),6ebffc4c69fcdd12c4225ce552eecfa8
10145,637912,Im wilden Westen,,2,1976,I5435,,,,(West Germany),6e06499671a454e6bdcb3144151349ea
10146,637912,Im wilden Westen,,2,1991,I5435,,,,(Germany) (imdb display title),f88b1e88d33e38189207920e76103ae3
10147,637912,The Pioneers,,2,1952,P562,,,,(USA) (syndication title),9c419dc1f69a2790ce5181c864a85d20
10148,637912,Trails West,,2,1952,T6423,,,,(USA) (syndication title),861eb616f23ad36a648b27ee743ed37d
10149,637912,Western Star Theater,,2,1952,W2365,,,,(USA) (syndication title),821153d7b09d8536762e93dc853deb55
10152,637912,Death Valley Days,,2,1952,D3143,,,,,7c3cd63536f9654482193d4173f7bb80
10151,638096,Oblivion,,7,,O1415,10152,8,1,,8823b0fe52654459729964623e0d8441
10153,638309,The Telescope Eye,,7,,T421,10152,6,21,,728733b8c018795ea58ac5aa7141c006
10186,639928,Policewoman Decoy,,2,1957,P4253,,,,(USA) (rerun title),558e4576db9a13f6e28d867ab1bb7936
10384,648912,"Dennis, Geschichten eines Lausbuben",,2,1961,D5235,,,,(West Germany) (imdb display title),c9ff1c32326dd5aad2a47815b66066e2
10385,648912,Just Dennis,,2,1959,J2352,,,,(UK),29a4c881d0a2f5ae527dfae95be570ca
10459,651876,Quiz ohne Titel,,2,1959,Q2534,,,,(West Germany) (premiere title),8f17f8215df213485eb196422e6673d5
10656,663127,Das Städtebild,,2,1955,S3143,,,,(West Germany) (second season title),765f82d3084a28851366dd00a71b31b7
10723,666882,London 999,,2,1961,L535,,,,(West Germany) (imdb display title),e8bd209809d2c8a4adc75ee2b6f64e7e
10729,667174,Guy Lombardo's Diamond Jubilee,,2,1956,G4516,,,,(USA) (complete title),818ca6b3bde0282bf373f31dc161ae77
10744,668250,Meine bessere Hälfte,,2,1960,M5126,,,,(West Germany) (imdb display title),9cbc12caffc868dc02f0ed3e46a109de
10767,669447,Abendschau,,2,1954,A1532,,,,(West Germany) (new title),17ae1c21c52f2e2c8d4ad4fc5b08a64b
10768,669447,Münchner Abendschau,,2,1954,M5256,,,,(West Germany),67581d59b4f44323c126b44fcb3490c6
10772,669497,Aktuelle Kamera,,2,1952,A2342,,,,(East Germany),e7b7d8f3b6c1f0794c2a5ba16fe28fc3
10803,674452,"Die filmische Leinwand, von Geiselgasteig bis Hollywood",,2,1955,F4524,,,,(West Germany) (premiere title),c8b3ca93e03f7424cfeed5851c0ce4e5
10804,674452,Die flimmernde Leinwand - Von Geiselgasteig bis Hollywood,,2,1955,F4565,,,,(West Germany) (first season title),a26b9833f3ba4c895e6b1541ffada8f2
10976,684131,Dig This! The 6.5 Show,,2,1959,D2323,,,,(UK) (long title),39c68927400e232390e52fdd459eff3f
11133,695079,Disney's Wonderful World,,2,1979,D2525,,,,(USA) (new title),57af674857e41541c78909e98121586d
11134,695079,Disney-Land,,2,1966,D2545,,,,(West Germany) (imdb display title),4989fd33cdd130533991a9ad1578b2c5
11135,695079,Disneylandia,,2,1954,D2545,,,,(USA) (working title),7918c27dd7aad435590cb15a83f41754
11136,695079,The Disney Sunday Movie,,2,1954,D2525,,,,(USA) (new title),5596ecb6106bc9abad990642aac436c1
11137,695079,The Magical World of Disney,,2,1988,M2464,,,,(USA) (new title),6c6244f290b9785d97fb10708f3e15d6
11138,695079,The Wonderful World of Disney,,2,1969,W5361,,,,(USA) (new title),de2f3ba2803d043107986a7d5323b20f
11139,695079,Walt Disney Presents,,2,1958,W4325,,,,(USA) (new title),408bff490988455b2021660cc54688bb
11140,695079,Walt Disney,,2,1981,W4325,,,,(USA) (new title),7f910aab3337abe08d912b83fc2ab104
11141,695079,Walt Disney's Wonderful World of Color,,2,1961,W4325,,,,(USA) (new title),612b06b2f317fc8434af4268d8af6e99
11232,695079,Disneyland,,2,1954,D2545,,,,,66a111cd798213ec78d0b56d053026ef
11316,705190,Who Do You Trust?,,2,1958,W3623,,,,(USA) (new title),b9a71d7b5e840b8adb89d5e531054adb
11522,719420,Club 777,,2,1959,C41,,,,(Dominican Republic) (first season title),2e48db67b63c6a47927a1ef55c9173f9
11523,719420,Dominican Bandstand,,2,1959,D5251,,,,(Dominican Republic) (alternative spelling),b46214711c716da53e3c49b51c1f74c2
11611,723444,Doorway to Danger,,2,1952,D6352,,,,(USA) (new title),308306899a11aef02ff268931273146c
11699,727443,Chesebrough-Ponds Playhouse,,2,1957,C2162,,,,(Australia) (syndication title),1f2f5977c4308ee4c0884f289f3ff6d7
11700,727443,Matinee,,2,1953,M35,,,,(UK) (informal short title),75e67b77e8323dc9052633396e93ec31
11701,727443,Rheingold Theatre,,2,1953,R5243,,,,(USA),6bb59813c8b069383cab3bdcc9cc6d28
11789,734979,Badge 714,,2,1951,B32,,,,(USA) (syndication title),68c112cee2dc8b38753481f462019b77
11810,734979,Dragnet,,2,1951,D6253,,,,,d5517878af98bdd4f6f49a86d5038e4a
11791,734983,The Big Actor,,7,,B236,11810,1,2,,0b6b101f1eedbc61e18763792f1656a8
11793,734989,The Big Barrette,,7,,B2163,11810,2,32,,5bb8e264d4b8d24f47d0a8555c9e0473
11795,735021,The Big Children,,7,,B2436,11810,3,24,,96a438d773e38c0b9b1de47737cbe124
11797,735060,The Big Family,,7,,B2154,11810,4,20,,6730a447c5343b03294a97da4c4bc5aa
11799,735067,The Big Fraud,,7,,B2163,11810,4,2,,1a27fb38918bf9b51edcbb55b957f3b1
11801,735098,The Big Hype,,7,,B21,11810,8,13,,2e589c62350bb0af4c9084e96ffb8368
11803,735113,The Big Lease,,7,,B242,11810,2,27,,a7a849d91585decaf4d352b864dedec1
11805,735142,The Big Mother,,7,,B2536,11810,1,4,,5d409ef6cebe7af2df57b9c96d21604e
11807,735182,The Big Rod,,7,,B263,11810,4,18,,07c00ab53bcc002de9e22862331300a2
11809,735238,The Big Truck,,7,,B2362,11810,6,26,,db5910ae8c4a3807ce6e6e5e3147efb7
11811,735250,The Big Will,,7,,B24,11810,3,11,,c93b48091d1863a2502e229d18a7495b
12140,747572,Royal Playhouse,,2,1951,R4142,,,,(USA) (alternative title),cc51f5ec8b1ee77ac158d403b9d83c5b
12284,758405,Tales of E.S.P.,,2,1958,T4212,,,,(USA) (second part title),244dc66c94e9f45dd8c5ba652f2a6847
12823,818806,Calling Nurse Roberts,,2,1957,C4525,,,,(UK) (alternative title),87f807207186d49a05a6638539c7d37d
13027,843286,Saturday Serial: Epilogue to Capricorn,,2,1959,S3632,,,,(UK) (alternative title),767cb4ad8588351971820b3e22fb95d5
13075,846744,Herta-Staal-Show,,2,1959,H6323,,,,(Austria) (imdb display title),e1ae7195fce59b6c4222ac5dead62fc9
13429,879816,Fabian of Scotland Yard,,2,1954,F1512,,,,(UK) (alternative title),b054e0787b96bce5b5b98b7f55cbd1e3
13430,879816,Fabian von Scotland Yard,,2,1962,F1515,,,,(West Germany) (imdb display title),b94e2995aa483e046be4fa27de691b32
13431,879816,Inspector Fabian of Scotland Yard,,2,1954,I5212,,,,(UK) (alternative title),a9fe3e8590f77e1d0c1e8b7fe58cb149
13432,879816,Patrol Car,,2,1954,P3642,,,,(USA),7f16ebde0faf56f2f4e869ab4ac7d6b5
13442,881029,Make Mine Music,,2,1949,M252,,,,(USA) (new title),8bab919490ed05c9cee93833d155d42a
13456,882110,Open Hearing,,2,1950,O1565,,,,(USA) (alternative title),cae691b486c1e009d3c706f8737aecc2
13512,884482,Faith Baldwin Playhouse,,2,1951,F3143,,,,,54f1ed34f7242b4555bf8c1dc4e784f9
13513,884482,Faith Baldwin Theatre,,2,1951,F3143,,,,,89c477c4c8fc46dd80ae02dd3b88348d
13605,898880,Father Peyton's Family Theatre,,2,1951,F3613,,,,(alternative title),1a2e5f15f1269fbfedec4660f65e71e8
13606,898880,Family Theatre,,2,1949,F5436,,,,,17ec5d5f96ba4af8be5a4d08499960f5
13607,898884,I Beheld His Glory,,7,,B4324,13606,,,,ead824e3a24f71e8cc9c0b5dc1f8b8ae
13728,906447,Fashion Parade,,2,1948,F2516,,,,(USA) (new title),561647c40c9a751d10628cb2ff191d4b
13729,906447,Television Fashions,,2,1948,T4125,,,,(USA) (new title),567f0bdba84ebbcac0cf4596043b35d1
13788,909380,I Told You So,,2,1954,T432,,,,(USA) (alternative title),65b166552db3b16c35849b8eded13c4f
13789,909380,Papà ha ragione,,2,1954,P1625,,,,(Italy) (imdb display title),af9dd4e04000b66f60599f5919ca36b1
13790,909380,Vater ist der Beste,,2,1963,V3623,,,,(West Germany),27810e544e9968d3ad00b9b5452a241a
546492,909380,Vater ist der Beste,,2,1954,V3623,,,,(West Germany),ba051d1fe10bb55a4104d3a23d5c99d4
13905,914472,Weimarer Pitaval,,2,1957,W5613,,,,(East Germany),0d27851dc6a43c5de9906e8769d8d699
13920,914472,Fernsehpitaval,,2,1957,F6521,,,,,85986bae122156ef096fb9ec077a1a13
14151,925177,First Performance,,2,1955,F6231,,,,,450afec5e8a78dc83bd1898d09234c07
