,id,title,kind_id,production_year,phonetic_code,series_years,md5sum,id.1,movie_id,company_id,company_type_id,note,id.2,name,country_code,name_pcode_nf,name_pcode_sf,md5sum.1
11973,4322157,the bing crosby special,3,1954,b5262,nan,b2c12c169817172f0de3319990595a20,1739185,4322157,66,1,(1954) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11974,4323857,the blue ribbon christmas eve musical,3,1952,b4615,nan,cd24712d03636893da24000b415a4d1e,1741400,4323857,66,1,(1952) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11975,4346000,the easter seal teleparade of stars,3,1955,e2362,nan,1bf7b47f0a6230ae4350be69aad30182,1767672,4346000,66,1,(1955) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11976,4346237,the edsel show,3,1957,e3242,nan,6f1eb60f5432850d3b81a34e57cfa972,1767917,4346237,66,1,(1957) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11977,4354384,the ford 50th anniversary show,3,1953,f6351,nan,d3e995b8e5b5bb44d38403c68a4d842b,1777660,4354384,66,1,(1953) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11978,4355319,the fred waring christmas show,3,1952,f6365,nan,e4652ddf4fe7dfd21d88831b99b84718,1778819,4355319,66,1,(1952) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11979,4357125,the gene kelly show,3,1959,g5242,nan,7e41ed0e6b57f25955c8f7170fcbd664,1781048,4357125,66,1,(1959) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11980,4357201,the geneva conference,3,1959,g5125,nan,9519a269e7257466de7ed8b46bd0e0d2,1781189,4357201,66,1,(1959) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11981,4357954,the gift of the magi,3,1958,g1313,nan,c41c6330aa25ec55fece8bdde8a628c6,1782129,4357954,66,1,(1958) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11982,4370040,the incredible turk,3,1958,i5263,nan,6f9871d56350b12e36684745fa7af8b3,1798540,4370040,66,1,(1958) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11983,4370324,the infinite variety of music,3,1959,i5153,nan,d49bce93d1309bbb5ed536eb2dfb50a5,1798889,4370324,66,1,(1959) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11984,4372105,the jack benny hour,3,1959,j2156,nan,436ee507082b3eda98f198ff16e907f1,1800995,4372105,66,1,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11985,4372106,the jack benny hour,3,1959,j2156,nan,2668c755d3d2b3265b474aa6af6226b2,1800996,4372106,66,1,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11986,4401325,the outcasts of poker flat,3,1958,o3232,nan,d35dbd48119f2b6e1bd951e9069b5f37,1837713,4401325,66,1,(1958) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11987,4404717,the phil silvers pontiac special: keep in step,3,1959,p4241,nan,2eff21fc177ae5328dde09a5c80b29c1,1842149,4404717,66,1,(1959) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11988,4412621,the red skelton chevy special,3,1959,r3243,nan,56e7cec74f17c99ad93407221c643de7,1851238,4412621,66,1,(1959) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11989,4415900,the robert q. lewis christmas show,3,1949,r1632,nan,a94078a7a2fa44f4f17c7bc2ca0b714b,1854901,4415900,66,1,(1949) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11990,4425420,the sound of miles davis,3,1959,s5315,nan,ae4b07e2eca84c8b860b761a8acbb444,1866601,4425420,66,1,(1959) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11991,4428481,the strange case of the cosmic rays,3,1957,s3652,nan,44c3f99aa1866950929f5d7e4abf37e4,1870154,4428481,66,1,(1957) (usa) (tv) (original airing),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11992,4432027,the teresa brewer show,3,1957,t6216,nan,e36c81d651d6196544e6eadc40474230,1874153,4432027,66,1,(1957) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11993,4445578,the wizard of oz,3,1959,w2631,nan,75cfea8ba5f46bebf5bff7ef78859582,1890098,4445578,66,1,(1959) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11994,4556350,where we stand: 1959,3,1959,w6235,nan,7d515c0d69f4b92cc6bda8adc55f3616,1983420,4556350,66,1,(1959) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11995,4569747,wonderful town,3,1958,w5361,nan,0dfa8fb0968b14d58951cae21389d991,1997012,4569747,66,1,(1958) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11996,4571168,world in white,3,1957,w6435,nan,f59e34aa0a9f3a232a85e2aefe726c09,1998355,4571168,66,1,(1957) (usa) (tv),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11997,78738,adventure showcase,2,1959,a3153,1959-????,cedfa222a39b180f357804d025fc0a8c,2054925,78738,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11998,91087,air power,2,1956,a616,1956-1958,11aa9136a6caf0118a531270533aa991,2060085,91087,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
11999,104236,all around the town,2,1951,a4653,1951-1952,7e6ff4369729cfb048817ac812bc1d71,2066473,104236,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12000,180621,appointment with adventure,2,1955,a1535,1955-1956,14b5aeeb5fb50cf6557be8aaf8e1f8d6,2099185,180621,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12004,190322,armstrong by request,2,1959,a6523,1959-????,a76e35c56ffc86a65723ef1e3306db0b,2102820,190322,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12005,197046,as the world turns,2,1956,a2364,1956-2010,67ec44eed61f6a322b7365f672db99a1,2106443,197046,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12006,257015,battle of the ages,2,1952,b3413,1952-????,db4306072dd4473a058809c01c8b94bc,2128970,257015,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12007,266116,beat the clock,2,1950,b3242,1950-1961,1042d8802bfdecdef4181356e6bef2b1,2132379,266116,66,2,(1950-1958),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12008,284173,betty crocker show,2,1950,b3262,1950-????,cc8774a9ed3f775d96f4bdb155d756c5,2141491,284173,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12009,304078,billy boone and cousin kib,2,1950,b4153,1950-????,37b82a88c2d67fd2b0f3fd508ba8b4fe,2151019,304078,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12010,345122,break the bank,2,1948,b6231,1948-1957,a4ba7633622231565ecbab884f6bfacb,2175281,345122,66,2,(1952-1953),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12011,349508,brenner,2,1959,b656,1959-????,1e27c47361d22deb71715308bf26efd9,2180352,349508,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12013,422512,cbs reports,2,1959,c1261,1959-????,c35b1dad30c176141e095afec651c718,2194054,422512,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12014,422835,cbs television quiz,2,1941,c1234,1941-1942,98431bbb7d59d92f9ed1d1e2161f0b0a,2194324,422835,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12017,389379,camel comedy caravan,2,1950,c5425,1950-????,9dc59f0e60b61d16483735f13a6eb4dc,2203520,389379,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12019,399319,captain billy's mississippi music hall,2,1948,c1351,1948-????,5d6d2cf2204c6171b2a8e8ce612d46f2,2208024,399319,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12020,443558,"charlie wild, private detective",2,1950,c6431,1950-1952,ffee0641f2f818f190f06ac979effd12,2230396,443558,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12021,480300,climax!,2,1954,c452,1954-1958,858d9b2a19df2acf2100b8457d758757,2247607,480300,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12049,596054,danger,2,1950,d526,1950-1955,ea6938922f5f97dbe0b2c86b7811422e,2300713,596054,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12098,638926,december bride,2,1954,d2516,1954-1959,f4de5b1bb57da16dea00e34239855494,2335807,638926,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12254,667174,diamond jubilee,2,1956,d5321,1956-????,060cbb2800907379202e96b1ef7ee07c,2348980,667174,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12255,726655,dotto,2,1958,d3,1958-????,0b940df62913d92fbb08114161cec88b,2372833,726655,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12256,727014,double or nothing,2,1952,d1465,1952-1954,633c89a8b98cdb2dba0ac60c58e49927,2373135,727014,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12257,728260,down you go,2,1951,d52,1951-1956,790c1656b1d0b697fa21a1981c332164,2373650,728260,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12258,738040,draw to win,2,1952,d635,1952-????,e603cfd5064544ce55ec90606793c0d4,2382050,738040,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12259,1020066,give and take,2,1952,g1532,1952-????,65d6571468067bf4334a07e3cc396cfe,2517876,1020066,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12260,1025689,go lucky,2,1951,g42,1951-????,e5960bfe388df1cf8fcb847cf7d88ae6,2520567,1025689,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12261,1070709,guess again,2,1951,g25,1951-????,4df55b7f49032cc400ca884b3c252d43,2547028,1070709,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12262,1072734,gunsmoke,2,1955,g5252,1955-1975,e91a37f028e7ba308973b57f547602eb,2548198,1072734,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12421,1111195,have gun - will travel,2,1957,h1254,1957-1963,91c57eaa5c0e90ccbf46abfcc40c189c,2568435,1111195,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12471,1119414,heaven for betsy,2,1952,h1516,1952-????,2a418f7c65a28ed0a214fbb903b071f1,2573605,1119414,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12472,1176234,"honestly, celeste!",2,1954,h5234,1954-????,13469f06bcfd5a12d67b91b641252699,2602364,1176234,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12473,1187943,hotel de paree,2,1959,h3431,1959-1960,4b533635b07b7ebe848e16164bbf76d5,2610662,1187943,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12478,1195785,house party,2,1952,h2163,1952-1970,d8314d73dd4bb7f7f9fd98c2ec90b5b6,2614012,1195785,66,2,(1952-1969),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12480,1220460,i'll buy that,2,1953,i413,1953-1954,d2087ff901706fb3b8b5da26d1563c18,2633120,1220460,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12481,1221688,i've got a secret,2,1952,i1232,1952-1967,d688060f922b0f0fd8896e60624c97f5,2633808,1221688,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12482,1275470,it pays to be ignorant,2,1949,i3123,1949-1951,14bd1af49dda1d92c5b1449a84e87e15,2665012,1275470,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12483,1313665,joe & mabel,2,1956,j514,1956-????,63c416321041c30d661243e8a28b0cb6,2679960,1313665,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12484,1370731,king's party line,2,1946,k5216,1946-????,f48acdb51fc9c131540b13655efcbb8a,2711405,1370731,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12485,1395459,"kuda bux, hindu mystic",2,1950,k3125,1950-????,cd6e017cae142c1d4aa4cdf58cd40e5c,2720329,1395459,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12486,1523682,life with father,2,1953,l1313,1953-1955,8b110bf68c3f396ebd079c080e5ea9c8,2774146,1523682,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12487,1523826,life with luigi,2,1952,l1342,1952-????,62c58fe59fe4731d22de18ba22afa68d,2774345,1523826,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12488,1553165,longines chronoscope,2,1951,l5252,1951-1955,15bd316f882db73f584fae002763e54d,2787825,1553165,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12491,1554195,look up and live,2,1954,l2153,1954-1979,d15d24f0d78aa773330abff7b2aade0f,2788065,1554195,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12492,1578719,love of life,2,1951,l141,1951-1980,499912fe18569f226fb5d67e825a061c,2798682,1578719,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12493,1610633,make room for daddy,2,1953,m2651,1953-1965,b0ce5c7631203cdee425b6cf0c8e7023,2815345,1610633,66,2,(1957-1964),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12494,1635404,mary kay and johnny,2,1947,m6253,1947-1950,280206689c7d3d13cbd82916df3d7b40,2826247,1635404,66,2,(1949),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12495,1656807,meet corliss archer,2,1951,m3264,1951-????,2db213eeae449694c52b2f02b1624be7,2839472,1656807,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12496,1664906,men at work,2,1941,m5362,1941-????,3beda95714891271c41baf149ac62688,2841965,1664906,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12497,1683180,mike and buff,2,1951,m2531,1951-1953,ff5d63e71545cf8114546a27b0520236,2850211,1683180,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12498,1704419,modern homemakers,2,1951,m3652,1951-????,0832e7164231b8c9d8ee82df594db1fc,2857764,1704419,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12499,1732658,mr. i. magination,2,1949,m6525,1949-1952,cebfc43845823d7210b7a1ad02a8050c,2875265,1732658,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12500,1753674,my favorite husband,2,1953,m1632,1953-1955,627f491cd2ad2eff75a0f07a7d7e5aef,2883889,1753674,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12501,1754306,my friend flicka,2,1955,m1653,1955-1960,aa19d736ab8be5810dc49fe494b5de3b,2884447,1754306,66,2,"(1956-1957, 1961-1962 & 1964-1966)",66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12502,1754346,my friend irma,2,1952,m1653,1952-1954,f5a599a9c50a92e31244cdf59cb24137,2884511,1754346,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12511,1896766,on the carousel,2,1954,o5326,1954-????,7383c83e3acca18e932db1ce9cb45116,2947194,1896766,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12512,1934904,out of darkness,2,1956,o3136,1956-????,e3efc05ac2dedb88b1cac83bdaec7dd8,2959178,1934904,66,2,(as cbs news),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12513,1986298,perry mason,2,1957,p6525,1957-1966,3b01313056506d7cd6d0410a36be456e,2983620,1986298,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12577,1986763,person to person,2,1953,p6253,1953-1961,9bda19a48e0fcaaefb0401f1b9c773e8,2984491,1986763,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12581,2003531,place the face,2,1953,p4231,1953-1955,0a89b55016b8b7e0d8e29f9b6ac6fe77,2993873,2003531,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12582,2003583,"places, places, places",2,1948,p4214,1948-????,9e143ed7bc3581f8a6700e7d5cc2189b,2993888,2003583,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12583,2006753,play your hunch,2,1958,p4652,1958-1963,95e657341f9ac50e79f074a8a1668e14,2994880,2006753,66,2,(1958-1959),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12584,2008715,playhouse 90,2,1956,p42,1956-1961,7cb54c25fb0bcecc30b23fadb46668f5,2996041,2008715,66,2,(produced by) (as the cbs television network),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12686,2056909,prize performance,2,1950,p6216,1950-????,4c2b81fb29b42c043db7860962672d64,3018696,2056909,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12687,2057564,professional father,2,1955,p6125,1955-????,f9bf05109c0b14e89e6a6e0b6ce60526,3018911,2057564,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12688,2107582,rawhide,2,1959,r3,1959-1965,f2a5dd75105e989d118939e1ec45e629,3041010,2107582,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12775,2154333,rod brown of the rocket rangers,2,1953,r3165,1953-1954,76f0805ca0d266fabad9292f5f4d8d3e,3066149,2154333,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12785,2233442,search for tomorrow,2,1951,s6216,1951-1986,e969a69e88c7aaed2aa6f29fad74fe72,3116519,2233442,66,2,(1951-1982),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12786,2240354,see it now,2,1951,s35,1951-1958,4caf6821854b3f822dd9cabd231fe669,3119785,2240354,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12789,2318689,small world,2,1958,s5464,1958-1960,1e8e24fa107521efef50f006fad38e2f,3146862,2318689,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12790,2374611,stage 7,2,1955,s32,1955-????,21df911a0ae61ac5b0a473ba502fa3d1,3172144,2374611,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12791,2377319,star time playhouse,2,1955,s3635,1955-????,c97bb24e4d88a70d80b752a5ff522d9f,3173574,2377319,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12792,2387017,steve randall,2,1952,s3165,1952-1953,c263d550d2cc8dc3a407bc48cf1b81c9,3179096,2387017,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12793,2397966,strike it rich,2,1951,s3623,1951-1955,3eba50805fae5300dee520f67b229cc9,3185220,2397966,66,2,(in association with),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
12794,2401452,studio one,2,1948,s35,1948-1958,0033ed65547ec012a8e9a720ab6e2128,3187442,2401452,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
13260,2432136,suspense,2,1949,s2152,1949-1954,feeb2c7205c1e67b0f94cdcf9f4a10cf,3202179,2432136,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
13520,2460183,talent scouts,2,1948,t4532,1948-1958,228be676c56fb4e662e7822445c0901c,3218873,2460183,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
13522,2514108,"the $64,000 challenge",2,1956,c452,1956-1958,3272bf9ff6fb965f02b7a8011522f024,3242358,2514108,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
13523,2514122,"the $64,000 question",2,1955,q235,1955-1958,b99ec21f5f31d0661f1216dd71c1c39f,3242359,2514122,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
13524,2528284,the andy williams show,2,1959,a5345,1959-????,4d75c1c1a2a200f7542df14ed7b9a474,3253468,2528284,66,2,(1959),66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
13525,2531805,the arthur murray party,2,1950,a6365,1950-1960,7fc40ec1852bb904d39276a5d2d27d42,3256374,2531805,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
13526,2538204,the ben blue show,2,1950,b5142,1950-????,34bb4082fe37110b7d2c997f6e6deeeb,3259255,2538204,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
13527,2542884,the big question,2,1951,b235,1951-1952,ebd83f41c42c1f8b3529dd7268be1bfd,3262204,2542884,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
13528,2563007,the brothers,2,1956,b6362,1956-????,ab2a82176b998330bc78486989357c3d,3270098,2563007,66,2,nan,66,columbia broadcasting system (cbs),[us],c4516,c4516,7ae3ee174d2d4b06fc3d2ba6d7dc2fab
